scenario,scenario_label,horizon,design,metric,dose,is_kstar,mean,se,lo,hi
Off-family logistic toxicity (misspecified),"Off-family logistic toxicity (misspecified) (k*=3, MTD=4)",300,SEEDA Plateau (fixed),Recommended,3,True,52.152000000000086,1.0250231052749836,50.3151000000001,54.21558333333337
Off-family logistic toxicity (misspecified),"Off-family logistic toxicity (misspecified) (k*=3, MTD=4)",300,SEEDA Plateau (fixed),Recommended,4,False,2.447666666666667,0.22927917263798994,2.0229416666666657,2.880425000000002
Off-family logistic toxicity (misspecified),"Off-family logistic toxicity (misspecified) (k*=3, MTD=4)",300,SEEDA Plateau (fixed),Recommended,5,False,0.0,0.0,0.0,0.0
Off-family logistic toxicity (misspecified),"Off-family logistic toxicity (misspecified) (k*=3, MTD=4)",300,SEEDA Plateau (fixed),Recommended,6,False,0.0,0.0,0.0,0.0
Off-family logistic toxicity (misspecified),"Off-family logistic toxicity (misspecified) (k*=3, MTD=4)",300,SEEDA Plateau (fixed),Allocated,1,False,0.6833333333333356,0.017990649507228094,0.6499916666666664,0.7193416666666701
Off-family logistic toxicity (misspecified),"Off-family logistic toxicity (misspecified) (k*=3, MTD=4)",300,SEEDA Plateau (fixed),Allocated,2,False,4.758666666666669,0.07298215180160655,4.614000000000003,4.900725000000008
Off-family logistic toxicity (misspecified),"Off-family logistic toxicity (misspecified) (k*=3, MTD=4)",300,SEEDA Plateau (fixed),Allocated,3,True,47.10866666666665,0.39351071873624466,46.35121666666667,47.89735833333334
Off-family logistic toxicity (misspecified),"Off-family logistic toxicity (misspecified) (k*=3, MTD=4)",300,SEEDA Plateau (fixed),Allocated,4,False,46.78266666666673,0.42688980179652763,45.91950000000003,47.63428333333336
Off-family logistic toxicity (misspecified),"Off-family logistic toxicity (misspecified) (k*=3, MTD=4)",300,SEEDA Plateau (fixed),Allocated,5,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
Off-family logistic toxicity (misspecified),"Off-family logistic toxicity (misspecified) (k*=3, MTD=4)",300,SEEDA Plateau (fixed),Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Recommended,1,False,5.018,0.5890900963397748,3.8569500000000003,6.1850249999999996
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Recommended,2,False,13.936,1.0469107810408005,11.80995,15.968
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Recommended,3,False,22.408,1.254163070059991,19.914575,24.86435
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Recommended,4,True,29.458,1.3810868454408112,26.891550000000002,32.12285
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Recommended,5,False,28.806,1.3767379914333946,26.192500000000003,31.6383
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Recommended,6,False,0.374,0.02005501692105252,0.336975,0.415
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Allocated,1,False,5.018,0.5962367162342368,3.850975,6.193974999999998
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Allocated,2,False,13.936,1.0263684666479818,11.923824999999999,15.8801
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Allocated,3,False,22.408,1.2754142283308705,20.00995,25.071150000000003
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Allocated,4,True,29.458,1.37263795695036,26.82595,32.292575
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Allocated,5,False,28.806,1.3539362250111333,26.1591,31.503125
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,3 + 3,Allocated,6,False,0.374,0.019901624699146223,0.336,0.412
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Recommended,1,False,0.036,0.006213480775164857,0.025,0.049
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Recommended,2,False,0.02,0.0059846148259194215,0.009,0.033
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Recommended,3,False,1.43,0.02466509361106996,1.382,1.481
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Recommended,4,True,0.729,0.05477852686962297,0.62895,0.836
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Recommended,5,False,93.87,0.26962619501086316,93.31597500000001,94.38805
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Recommended,6,False,3.915,0.277297582514288,3.391775,4.47415
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Allocated,1,False,0.036,0.006455486992653023,0.024,0.049
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Allocated,2,False,0.02,0.005609874034832397,0.01,0.032
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Allocated,3,False,1.43,0.025529908876595057,1.381975,1.481
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Allocated,4,True,0.729,0.05303793097512494,0.628975,0.839
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Allocated,5,False,93.87,0.2779479180064571,93.27085,94.393025
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,CRM,Allocated,6,False,3.915,0.2815469038900802,3.4166999999999996,4.5381
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Recommended,1,False,1.018,0.009416077661028444,1.003,1.04
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Recommended,2,False,1.172,0.04654354483239933,1.09395,1.2701
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Recommended,3,False,2.344,0.15635736490988064,2.065,2.6550249999999997
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Recommended,4,True,46.461,1.0308988043954188,44.461850000000005,48.471075
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Recommended,5,False,46.677,1.0194746707963844,44.734575,48.64535
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Recommended,6,False,2.328,0.09578083725247344,2.147975,2.5100749999999996
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Allocated,1,False,9.557,0.02646803469963086,9.509,9.612025000000001
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Allocated,2,False,10.948,0.03636525858607409,10.879,11.019
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Allocated,3,False,13.771,0.05154638674035244,13.673974999999999,13.86805
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Allocated,4,True,21.851,0.07746943175767365,21.707,21.998025000000002
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Allocated,5,False,22.108,0.07277864688521235,21.966,22.25305
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,UCB,Allocated,6,False,21.765,0.07817729773329901,21.613,21.919025
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Recommended,1,False,1.785,0.055404232943233045,1.676975,1.8910749999999998
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Recommended,2,False,1.807,0.0594154976867598,1.687,1.9240499999999998
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Recommended,3,False,2.514,0.13486292117371448,2.253875,2.7880749999999996
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Recommended,4,True,48.425,1.0166310376250887,46.519775,50.53115
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Recommended,5,False,45.469,1.0070459378995766,43.442975,47.374225
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Recommended,6,False,0.0,0.0,0.0,0.0
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Allocated,1,False,4.201,0.03276170369851406,4.137975,4.26705
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Allocated,2,False,5.547,0.05604292862483944,5.437975,5.6610249999999995
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Allocated,3,False,9.274,0.10454249112897324,9.062875,9.47605
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Allocated,4,True,39.918,0.37849113439791127,39.180975,40.66815
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Allocated,5,False,40.06,0.36850304036976667,39.314975,40.7622
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA,Allocated,6,False,1.0,0.0,1.0,1.0
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,1,False,1.431,0.052776219724117834,1.3359750000000001,1.5370499999999998
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,2,False,1.503,0.06643573609911335,1.386975,1.639
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,3,False,5.158,0.2706045350958008,4.670925,5.683025
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,4,True,87.488,0.42016276971794725,86.62587500000001,88.294175
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,5,False,4.42,0.31114076038309707,3.844875,5.0402249999999995
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,6,False,0.0,0.0,0.0,0.0
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,1,False,1.51,0.032150891726962075,1.447,1.574
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,2,False,1.812,0.04928056506466923,1.7169750000000001,1.9100249999999999
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,3,False,4.913,0.13802122881500367,4.641975,5.173125
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,4,True,23.158,0.6582384514581153,21.922375,24.487025
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,5,False,67.607,0.7763301717120817,66.064425,69.06955
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,6,False,1.0,0.0,1.0,1.0
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,1,False,9.708,0.23730434733536668,9.246,10.195175
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,2,False,7.458,0.2885818581266672,6.9419,8.052075
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,3,False,12.321,0.5572170444356579,11.15765,13.36115
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,4,True,60.602,0.8157627577162841,59.025975,62.132625
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,5,False,9.911,0.6084174151271723,8.83345,11.19835
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,6,False,0.0,0.0,0.0,0.0
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,1,False,3.124,0.06914701319242528,2.986,3.2640749999999996
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,2,False,3.817,0.08336774889941875,3.660975,3.9791
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,3,False,9.189,0.14771602813834722,8.9,9.4861
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,4,True,48.109,0.5635668188727355,47.038850000000004,49.26595
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,5,False,34.761,0.6384787859718881,33.438,35.95725
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,6,False,1.0,0.0,1.0,1.0
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,1,False,67.048,0.9061764073690471,65.30957500000001,68.81005
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,2,False,0.978,0.005750375450161312,0.967,0.989
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,3,False,1.381,0.12146762872810526,1.17,1.642
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,4,True,25.783,0.9005571386958499,24.019925,27.5642
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,5,False,4.81,0.29708085673000784,4.26485,5.462149999999999
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,6,False,0.0,0.0,0.0,0.0
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,1,False,1.395,0.031656172055844416,1.338,1.460025
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,2,False,1.845,0.04735488876018496,1.757,1.944025
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,3,False,8.17,0.12764521131233628,7.930975,8.422075000000001
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,4,True,43.632,0.3893144721548757,42.878675,44.357025
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,5,False,43.958,0.44200588390360257,43.136925,44.830149999999996
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,6,False,1.0,0.0,1.0,1.0
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",300,3 + 3,Recommended,1,False,2.82133333333334,0.49956994514025754,1.8319916666666385,3.9126750000000556
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",300,3 + 3,Recommended,2,False,11.43533333333336,0.9813304710989806,9.56328333333333,13.311516666666787
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",300,3 + 3,Recommended,3,False,21.344333333333342,1.2656290059536415,18.982300000000045,23.90824999999992
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",300,3 + 3,Recommended,4,True,30.75699999999989,1.4764525659403325,27.902549999999867,33.51173333333321
"Higher MTD (dose 5), k* at MTD-1","Higher MTD (dose 5), k* at MTD-1 (k*=4, MTD=5)",300,3 + 3,Recommended,5,False,33.50199999999988,1.4446123680346978,30.57178333333325,36.44400833333329
